"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"sc8wnqma25","healthandsafety","Do you believe murders in the U.S. occur more often during winter or more often during summer?","Yes","No",0,0,0,"In the US, murder is committed most frequently in August and least frequently in February.","","","2016-07-14T01:37:58.589Z","2016-07-14T01:37:58.589Z"
"sdc380sfdp","ethical","Have you ever been pressured by an employer or coworker to do something that you believed comprimsed your ethical standardsk?","Yes","No",0,0,0,"In a recent survey on global business ethics conducted by the American Institute of Certified Public Accountants (AICPA) and the Chartered Institute of Management Accountants (CIMA), 35% of respondents said they feel under pressure to compromise their organization's standards of ethical conduct.","Ethics Resource Center (ERC)","http://www.accountingweb.com/aa/law-and-enforcement/new-survey-of-workplace-ethics-shows-surprising-results","2016-07-14T01:37:48.723Z","2016-07-14T01:37:48.723Z"
"sdpt1h5kn7","socialandpolitical","Are you worried about the state of the world with Trump or Clinton leading the USA?","Yes","No",0,0,0,"","","","2016-07-14T01:38:10.566Z","2016-07-14T01:38:10.566Z"
"sexdjhxvpm","financial","Do you know how much fInancial wealth you need to aquire to be financialy stable?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.356Z","2016-07-14T01:37:56.356Z"
"sf1177cv3c","socialandpolitical","Do you think competitive sport is good for society or bad for society?","Good","Bad",0,0,0,"","","","2016-07-14T01:38:09.519Z","2016-07-14T01:38:09.519Z"
"sgn1a3bckk","ethical","Do you enjoy having sex with a condom?","Yes","No",0,0,0,"","","","2016-07-14T00:46:23.495Z","2016-07-14T00:46:23.495Z"
"si61pmbt5c","healthandsafety","Do you think marijuana use is more or less dangerous than alcohol use?","more","less",0,0,0,"A lethal dose of alcohol is just ten times its effective dose. Cocaine is lethal at 15 times the effective dose, and marijuana's lethal dose is estimated to be 1000 times the effective dose.","","","2016-07-14T01:38:01.314Z","2016-07-14T01:38:01.314Z"
"sj90tpn5cc","socialandpolitical","Do you think smoking marijuana in public should be legal?","Yes","No",0,0,0,"","","","2016-07-14T00:46:44.872Z","2016-07-14T00:46:44.872Z"
"sl90v8iac6","ethical","In the USA, more murders take place in states where capital punishment is allowed.","TRUE","FALSE",0,0,0,"In 2010, the murder rate in states where the death penalty has been abolished was 4% per 100,000 people. In states where the death penalty is used, the figure was 5%.  The gap between death penalty states and non-death penalty states rose considerably from 4% difference in 1990 to 25% in 2010.","BBC","http://www.bbc.co.uk/ethics/capitalpunishment/against_1.shtml#section_8","2016-07-14T01:37:49.277Z","2016-07-14T01:37:49.277Z"
"slqk31bxjs","ethical","Your boss gives you credit for a project on which a colleague did most of the work. Should you accept the praise?","Yes","No",1,0,1,"According to CNN/RealSimple.com, it's unfair for your colleague not to get the kudos he or she deserves. But you don't want to sell yourself too short, either. An appropriate response: ""Thanks, but while all of us worked hard, it was Evan who did the bulk of the work on the project.""","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-07-14T00:46:21.673Z","2016-07-14T00:46:21.673Z"
"snd2iaiat8","environmental","Do you think most Americans make a conscious effort to recycle used plastic water bottles?","Yes","No",0,0,0,"Americans buy over 29 billion bottles of water every year. Only 13% of those bottles are recycled.","National Geographic","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.131Z","2016-07-14T01:37:41.131Z"
"srfk8xbavq","socialandpolitical","Do you prefer to avoid subjects like race and politics when on a first date?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.203Z","2016-07-14T01:38:09.203Z"
"ss7qcnhv2r","ethical","Should we be allowed to clone humans?","Yes","No",0,0,0,"Many people consider human cloning to be an affront to our dignity and individuality. Others worry about the potential for clones to be exploited or abused. Supporters say thereäó»s no harm done so long as the rights of clones are recognized.","io9. Gizmodo","http://io9.gizmodo.com/these-unresolved-ethical-questions-are-about-to-get-rea-512883836","2016-07-14T00:46:21.961Z","2016-07-14T00:46:21.961Z"
"su84kx3qmj","healthandsafety","Do you visit the dentist at least once per year?","Yes","No",0,0,0,"According to a 2013 Gallup-Health ways Well-Being Index survey, about one in three U.S. adults say they did not visit the dentist at some point in the past 12 months.","","","2016-07-14T00:46:32.891Z","2016-07-14T00:46:32.891Z"
"sufwv6jyit","ethical","Have you ever lied to take a day off from work?","Yes","No",0,0,0,"According to a Harris Poll, 37% of U.S. adults admit to having lied to get out of work.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-07-14T01:37:48.463Z","2016-07-14T01:37:48.463Z"
"suu891thyn","socialandpolitical","Are you currently involved with your own startup?","Yes","No",0,0,0,"","","","2016-07-14T00:46:44.040Z","2016-07-14T00:46:44.040Z"
"sx79unh5hd","recreational","Do you find yourself needing a drink or a substance to gain the courage to approach someone of your attracted sex?","Yes","No",0,0,0,"","","","2016-07-14T00:46:39.563Z","2016-07-14T00:46:39.563Z"
"sxyd1wuvof","financial","Do you know how much fInancial wealth you need to aquire to be financialy stable?","Yes","No",0,0,0,"","","","2016-07-14T00:46:29.516Z","2016-07-14T00:46:29.516Z"
"syn480wonn","financial","Do you think $100,000 a lot of money for a salary?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.069Z","2016-07-14T01:37:55.069Z"
"t1sv9d7fkw","socialandpolitical","Can you name one of your state elected officals?","Yes","No",0,0,0,"","","","2016-07-14T01:38:11.724Z","2016-07-14T01:38:11.724Z"
"t4dk6h51r6","environmental","Do you think the environmental cost of commercial air travel is justified?","Yes","No",0,0,0,"Los Angeles International Airport emits approximately 19,000 tons of carbon dioxide a month. The roughly 33,000 planes that fly in and out of the airport each month release about 800,000 tons of carbon dioxide.","Discover Magazine","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T00:46:14.079Z","2016-07-14T00:46:14.079Z"
"t4iaeq2185","recreational","Do you like to play flag football for fun?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.151Z","2016-07-14T01:38:04.151Z"
"t5m3kmh9p2","financial","Do you think you should make a down payment of 20% to purchase a home?","Yes","No",0,0,0,"In a 2015 survey by Fannie Mae, 42% of those ages 18-34 said they didnäó»t know what lenders expect of them, and 73% were unaware of lower down-payment options that range from 3% to 5% of the homeäó»s purchase price, as compared with the commonly cited lender preference of 20%.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-07-14T00:46:26.855Z","2016-07-14T00:46:26.855Z"
"t7u2489x5p","financial","Do you think college athletes should be paid?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.345Z","2016-07-14T01:37:55.345Z"
"t7vf25lo6d","recreational","Do you like to play basketball for fun?","Yes","No",0,0,0,"","","","2016-07-14T00:46:40.283Z","2016-07-14T00:46:40.283Z"
"t8i0jq1r5y","ethical","Do you agree that capital punishment effectively deters some would-be killers from committing murder?","Yes","No",0,0,0,"Capital punishment is often justified with the argument that by executing convicted murderers, we will deter would-be murderers from killing people.","BBC","http://www.bbc.co.uk/ethics/capitalpunishment/for_1.shtml","2016-07-14T00:46:22.410Z","2016-07-14T00:46:22.410Z"
"taypmjir5t","ethical","Have you ever lied to your doctor?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 13% of patients lie to their doctor. 32% of people ""stretch the truth"" to their doctor.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-07-14T00:46:20.381Z","2016-07-14T00:46:20.381Z"
"tbirk7nuf4","recreational","Are you afraid of flying in small planes?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.169Z","2016-07-14T01:38:03.169Z"
"tda0jvau4e","financial","Do you think Texas is one of the poorest states in the country?","Yes","No",0,0,0,"Texas ranks 40th in the country in poverty with 17.9% of the state's population living in poverty. Of the 100 counties in the U.S. with lowest per capita income, however, Texas ranks highest with 17 of the poorest counties on the list.","","","2016-07-14T00:46:25.036Z","2016-07-14T00:46:25.036Z"
"tfmsu6xmbf","socialandpolitical","Who do you think makes a better boss, a man or a woman?","Man","Woman",0,0,0,"","","","2016-07-14T00:46:44.725Z","2016-07-14T00:46:44.725Z"
"tgfv5d6sn3","financial","Do you invest more than 10% of your income in stocks?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.526Z","2016-07-14T01:37:56.526Z"
"tgh6tig3ad","recreational","Do you like to play tennis for fun?","Yes","No",0,0,0,"","","","2016-07-14T00:46:40.733Z","2016-07-14T00:46:40.733Z"
"tjxatkbsua","financial","Do you take your lunch to work to save money?","Yes","No",0,0,0,"You can save $112,000 over a lifetime by bringing your lunch to work.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-07-14T01:37:53.474Z","2016-07-14T01:37:53.474Z"
"tlwtwphp4t","healthandsafety","Do you use your smartphone for work after 9:00 PM?","Yes","No",0,0,0,"A University of Florida study found that managers who use their smartphones for work after 9:00 PM wake up groggy.","","","2016-07-14T01:38:00.807Z","2016-07-14T01:38:00.807Z"
"tmr1hgxggn","financial","Do you think men are smarter than women when it comes to finances?","Yes","No",0,0,0,"According to Debt.com, women consistently score lower than men when it comes to financial literacy.","Debt.com","https://www.debt.com/solutions/money-management/facts-and-stats/personal-finance-statistics/","2016-07-14T01:37:54.794Z","2016-07-14T01:37:54.794Z"
"tmrw0lbdej","financial","Do you believe the cost of going to college is worth it?","Yes","No",1,0,1,"Americans with four-year college degrees made 98% more an hour on average in 2013 than people without a degree, up from 89% five years earlier, 85% a decade earlier and 64% in the early 1980s.","New York Times","","2016-07-14T00:46:24.684Z","2016-07-14T00:46:24.684Z"
"tms8c12cmk","environmental","Do you believe the air around you is clean?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.970Z","2016-07-14T01:37:45.970Z"
"tmyx7crb2w","socialandpolitical","Do you think there are more than 1 million homeless children in the U.S.?","Yes","No",0,0,0,"In 2012, the National Center on Family Homelessness analyzed state-level data and found that nationwide, 1.6 million children experience homelessness in a year. That's 1 in 45 children.","","","2016-07-14T00:46:43.973Z","2016-07-14T00:46:43.973Z"
"tnluaqg50f","financial","Do you know your current credit score?","Yes","No",0,0,0,"56 percent of people have no idea their credit score is the most important factor for applying for a mortgage, car loan and new credit card.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-07-14T01:37:53.303Z","2016-07-14T01:37:53.303Z"
"tpc09akmjs","environmental","There are more than 100 nuclear power reactors in the world.","TRUE","FALSE",0,0,0,"Globally, there are over 430 commercial nuclear power reactors in 31 countries.","World Nuclear Association","http://facts.randomhistory.com/nuclear-energy-facts.html","2016-07-14T00:46:15.980Z","2016-07-14T00:46:15.980Z"
"tq4wopcyfe","ethical","Do you think the largest concentration of evangelical Christians is in the U.S.?","Yes","No",0,0,0,"The largest concentration of evangelicals can be found in the U.S., with 26.8% of the U.S. population or 94.38 million, the latter being roughly one third of the world's Evangelicals. The next most populous is Brazil, with 26.3% or 51.33 million.","Wikipedia","https://en.wikipedia.org/wiki/Evangelicalism#Global_statistics","2016-07-14T01:37:48.078Z","2016-07-14T01:37:48.078Z"
"trcnq1kvo8","environmental","Do you see a difference in weather intensity from year to year?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.638Z","2016-07-14T01:37:45.638Z"
"tsmpfrn1lr","environmental","Does the threat of decrease in the global bee population concern you?","Yes","No",0,0,0,"75% of the world's food crops depend at least in part on pollination. More than 40% of invertebrate pollinator species, particularly bees and butterflies, are facing extinction.","Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES)","http://www.ipbes.net/article/press-release-pollinators-vital-our-food-supply-under-threat","2016-07-14T01:37:40.869Z","2016-07-14T01:37:40.869Z"
"tt1jbrupau","environmental","Are you scared about dying by being eaten by sharks?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.861Z","2016-07-14T01:37:44.861Z"
"ttvsl65h6o","environmental","Do you think the U.S. does a good job of cleaning up hazerdous waste?","Yes","No",0,0,0,"The EPA states there are at least 36,000 seriously contaminated sites in the U.S.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.768Z","2016-07-14T01:37:41.768Z"
"txl4heaxkx","financial","Do you think most women care about how much money a man makes?","Yes","No",0,0,0,"88% of women believe money to be very important in a relationship.","Statistic Brain Research Institute","http://www.statisticbrain.com/dating-relationship-stats/","2016-07-14T00:46:24.436Z","2016-07-14T00:46:24.436Z"
"tyio3dukmc","ethical","Who do you think is more likely to cheat on their partner, men or women?","Men","Women",0,0,0,"According to the Journal of Marital and Family Therapy, 22% of married men have strayed at least once during their married lives, compared to 14% of married women.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-07-14T00:46:19.605Z","2016-07-14T00:46:19.605Z"
"u0jjd9v9ma","ethical","Is the quality of sex the most important factor to you in a relationship?","Yes","No",0,0,0,"","","","2016-07-14T01:37:51.415Z","2016-07-14T01:37:51.415Z"
"u1jq7ar6wy","recreational","Do you play online games?","Yes","No",0,0,0,"","","","2016-07-14T01:38:05.819Z","2016-07-14T01:38:05.819Z"
"u2fa59ge1a","financial","Do you think people who make at least six figures live paycheck to paycheck?","Yes","No",0,0,0,"25 Percent of Americans making at least $100,000 per year are living paycheck to paycheck.","CNBC","http://www.frugalrules.com/scary-money-statistics-change/","2016-07-14T00:46:25.436Z","2016-07-14T00:46:25.436Z"
"u2leho3ae2","ethical","Do you personally know someone who is an atheist?","Yes","No",0,0,0,"According to a Pew Research Center study, most Americans say they know someone who is an atheist (59%), even though only a little more than 2% of U.S. adults identify as atheists.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T00:46:21.169Z","2016-07-14T00:46:21.169Z"
"u3g7ogg26y","recreational","Do you think a taste for adventure is a must-have trait in a mate?","Yes","No",0,0,0,"","","","2016-07-14T00:46:43.703Z","2016-07-14T00:46:43.703Z"
"u3uw5fot8a","recreational","Do you hang out all over the city?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.768Z","2016-07-14T01:38:04.768Z"
"u4bl7etqwf","healthandsafety","Do you think weather related fatalities in the U.S. occur more during the winter or during the summer?","Yes","No",0,0,0,"In 2013, there were a total of 70 weather related deaths in the winter and a total of 196 in the summer. The highest month was July with 107 deaths. The lowest was March, with 12.","","","2016-07-14T00:46:32.008Z","2016-07-14T00:46:32.008Z"
"u6h3m035g8","ethical","Do you personally know someone who is Jewish?","Yes","No",0,0,0,"According to a Pew Research Center study, most Americans say they know someone who is Jewish (61%) even though only roughly 2% of U.S. adults identify religiously as Jewish.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T00:46:21.034Z","2016-07-14T00:46:21.034Z"
"u7k12oj5kk","socialandpolitical","Do you believe the President of the United States is just a pawn for other controlling powers?","Yes","No",0,0,0,"","","","2016-07-14T01:38:10.266Z","2016-07-14T01:38:10.266Z"
"u89rdqnel3","environmental","Do you think we are doing enough to harness the sun's energy?","Yes","No",0,0,0,"Enough sunlight reaches the earthäó»s surface each minute to satisfy the worldäó»s energy demandsäóîfor an entire year.","Morris, Neil. 2010. The Energy Mix.","http://facts.randomhistory.com/energy-facts.html","2016-07-14T00:46:15.068Z","2016-07-14T00:46:15.068Z"
"u8yndmqc19","environmental","Are you scared about dying from rabies?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.915Z","2016-07-14T01:37:44.915Z"
"u9vpcuk5b3","socialandpolitical","Who do you think makes a better boss, a man or a woman?","Man","Woman",0,0,0,"","","","2016-07-14T01:38:07.962Z","2016-07-14T01:38:07.962Z"
"ubao1johg2","recreational","Do you like to play basketball for fun?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.200Z","2016-07-14T01:38:04.200Z"
"ubyd49jco4","recreational","Have you ever been part of a softball league?","Yes","No",0,0,0,"","","","2016-07-14T00:46:38.798Z","2016-07-14T00:46:38.798Z"
"ucbvqorgc1","environmental","Do you know of at least one company that supplies renewable or otherwise ""green"" energy?","Yes","No",0,0,0,"According to treehugger.com; 54 percent of consumers could not name a company who supplied renewable or otherwise ""green"" energy.","treehugger.com","http://www.treehugger.com/renewable-energy/green-stats-77-percent.html","2016-07-14T01:37:43.962Z","2016-07-14T01:37:43.962Z"
"ucmc5kh5qv","recreational","Do you prefer small groups?","Yes","No",0,0,0,"","","","2016-07-14T00:46:40.935Z","2016-07-14T00:46:40.935Z"
"udg4hwfqm0","healthandsafety","Do you have unprotected sex?","Yes","No",0,0,0,"","","","2016-07-14T00:46:30.624Z","2016-07-14T00:46:30.624Z"
"uf5ctmhk1t","healthandsafety","Do you think you are okay to drive after having just one or two drinks?","Yes","No",0,0,0,"According to a UC-San Diego study, people with a BAC of just .01% (well below the .08% legal limit) are 46% more likely to cause a crash than drivers who are totally sober.","","","2016-07-14T01:38:00.855Z","2016-07-14T01:38:00.855Z"
"ufiadgabyy","healthandsafety","Do you think smoking cigarettes is bad for your health?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.948Z","2016-07-14T01:37:56.948Z"
"ugd6gc3vol","healthandsafety","Do you typically have negative thoughts when you hear emergency vehicle sirens?","Yes","No",0,1,1,"","","","2016-07-14T00:46:36.767Z","2016-07-14T00:46:36.767Z"
"uijw7rsl9k","healthandsafety","Are you at risk of gluten sensitivity?","Yes","No",0,0,0,"","","","2016-07-14T00:46:31.463Z","2016-07-14T00:46:31.463Z"
"uitep1eq2e","financial","Do you think being a parent makes someone a better entrepreneur?","Yes","No",0,1,1,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship,  59.7 percent of respondents indicated they had at least one child when they launched their first business, and 43.5 percent had two or more children.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T00:46:27.541Z","2016-07-14T00:46:27.541Z"
"uj3djj1yp9","environmental","Do you believe elected officials can have more of an influence on the environment through legislation than you can individually?","Yes","No",0,0,0,"Studies show it is more likely that Americans will recycle than vote.","Rogers, Heather. 2005. Gone Tomorrow: The Hidden Life of Garbage.","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.427Z","2016-07-14T01:37:41.427Z"
"uj7fg3t4pr","healthandsafety","Would you go skydiving if someone of the opposite sex dared you?","Yes","No",0,0,0,"","","","2016-07-14T01:38:02.443Z","2016-07-14T01:38:02.443Z"
"uj7h2nm2cw","ethical","Have you ever had sex with more than one person at the same time?","Yes","No",0,0,0,"","","","2016-07-14T00:46:23.352Z","2016-07-14T00:46:23.352Z"
"uj8b4brvsg","financial","Do you think NBA players should make less money?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.391Z","2016-07-14T01:37:55.391Z"
"uki4uw7t3l","healthandsafety","Do you think drowning deaths are more likely to occur when it is warmer outside?","Yes","No",0,0,0,"According to Plos One, there is a 67% rise in men's drowning risk when it's 86 degrees Fahrenheit outside or hotter.","","","2016-07-14T00:46:36.216Z","2016-07-14T00:46:36.216Z"
"ul629max3o","financial","Do you think Americans collectively have more credit card debt than student loan dent?","Yes","No",0,0,0,"Americans collectively owe more than US$875 billion on student loans äóń which is more than the nationäó»s credit card debt. The student loan debt in the US increases at a rate of US$2,853.88 per second.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-07-14T00:46:25.763Z","2016-07-14T00:46:25.763Z"
"umi5oc1mxn","financial","Do you think entrepreneurship typically runs in the family?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, entrepreneurship doesnäó»t always run in the family. More than half (51.9 percent) of respondents were the first in their families to launch a business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T00:46:27.755Z","2016-07-14T00:46:27.755Z"
"umx4w8on15","healthandsafety","Do you think that the worst natural disaster in US history occurred in Texas?","Yes","No",0,0,0,"The 1900 Galveston, Texas hurricane killed an estimated 8,000 people.","","","2016-07-14T01:37:59.188Z","2016-07-14T01:37:59.188Z"
"unwr3fkwqm","healthandsafety","Do you believe you are at greater risk of being a victim of violent crime in Texas compared to the rest of the country?","Yes","No",0,0,0,"According to the U.S. Census Bureau, Texas ranks 15th among all states, with 516 violent crimes per 100,000 people. South Carolina ranks 1st, with 766 per 100k. Maine ranks 50th, with 116 per 100k.","","","2016-07-14T00:46:30.900Z","2016-07-14T00:46:30.900Z"
"upsbijmu8j","healthandsafety","Do you text while driving?","Yes","No",0,0,0,"18% of people admit to texting and driving regularly.","","","2016-07-14T01:37:57.118Z","2016-07-14T01:37:57.118Z"
"uuwv0v9kin","environmental","Do you think people who drive are more likely to litter than people who don't?","Yes","No",0,0,0,"People who litter are more likely to be the following: men between 18-34 years old, smokers, people who eat at fast food places at least two times per week, and drive more than 50 miles a day.","Keep America Beautiful","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.665Z","2016-07-14T01:37:41.665Z"
"uv0bh4livx","environmental","Do you reuse plastic bottles for drinking a beverage?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.499Z","2016-07-14T01:37:44.499Z"
"uwhjcuuy27","ethical","Do you think people are more likely to have an affair with a co-worker while on a business trip?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 35% of men and women admit to infidelity on business trips.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-07-14T01:37:46.705Z","2016-07-14T01:37:46.705Z"
"uybl2igfck","financial","Do you think white men make more money than Indian men?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.940Z","2016-07-14T01:37:55.940Z"
"v1lm705c8t","financial","Do you think most small businesses eventually turn a profit?","Yes","No",0,0,0,"The National Federation of Independent Business (NFIB) estimates that 39 percent of all small businesses make a profit over their lifetime. About 30 percent break even and another 30 percent lose money.","Entrepreneur","https://www.entrepreneur.com/article/238800","2016-07-14T00:46:27.086Z","2016-07-14T00:46:27.086Z"
"v1uatcd5gj","environmental","Do you think the environmental cost of space exploration is justified?","Yes","No",0,0,0,"A single NASA space shuttle launch produces 28 tons of carbon dioxide. A launch also releases 13 tons of hydrochloric acid, which kills fish and plants within half a mile of the launch site.","Discover Magazine","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.521Z","2016-07-14T01:37:41.521Z"
"v2pmxeb79i","socialandpolitical","Do you think organized religion is good for society or bad for society?","Good","Bad",0,0,0,"","","","2016-07-14T01:38:09.473Z","2016-07-14T01:38:09.473Z"
"v626mfksbk","healthandsafety","Do you worry about dying from overheating (hyperthermia)?","Yes","No",0,0,0,"According to the National Safety Council, the odds of a person in the U.S. dying from exposure to excessive natural heat are about 1 in 8,321.","","","2016-07-14T00:46:32.261Z","2016-07-14T00:46:32.261Z"
"v67w353l35","environmental","Do you make a conscious effort to recycle aluminum cans?","Yes","No",0,0,0,"Recycling one aluminum can saves enough energy to run a television for three hours.","Zimrig, Carl A. 2005. Cash for Your Trash. New Brunswick,","http://facts.randomhistory.com/2008/12/21_recycling.html","2016-07-14T00:46:13.932Z","2016-07-14T00:46:13.932Z"
"v8umq9qter","socialandpolitical","Do you watch Fox news ?","Yes","No",1,0,1,"","","","2016-07-14T00:46:48.765Z","2016-07-14T00:46:48.765Z"
"vakusoxwcu","healthandsafety","Do you count calories?","Yes","No",0,0,0,"According to Mobiquity, 53% of people were unpleasantly surprised by their calorie intake once they tracked it with an app.","","","2016-07-14T00:46:35.451Z","2016-07-14T00:46:35.451Z"
"vccv2bjtc2","socialandpolitical","Do you believe you have a duty as a US citizen to provide for the less fortunate?","Yes","No",0,0,0,"","","","2016-07-14T01:38:10.979Z","2016-07-14T01:38:10.979Z"
"vckv39dkuk","financial","Do you believe the cost of going to college is worth it?","Yes","No",0,0,0,"Americans with four-year college degrees made 98% more an hour on average in 2013 than people without a degree, up from 89% five years earlier, 85% a decade earlier and 64% in the early 1980s.","New York Times","","2016-07-14T01:37:52.114Z","2016-07-14T01:37:52.114Z"
"vdsiedcfdd","financial","Do you think $100,000 a lot of money for a salary?","Yes","No",0,0,0,"","","","2016-07-14T00:46:28.127Z","2016-07-14T00:46:28.127Z"
"vfc8qm8o55","healthandsafety","Do you take greater precautions swimming when there is no lifeguard on duty?","Yes","No",0,0,0,"Data from the U.S. Lifesaving Association (USLA) shows that 5 out of 6 open water drownings occur on unguarded stretches of beach.","","","2016-07-14T00:46:36.480Z","2016-07-14T00:46:36.480Z"
"vfgjr4p8pm","environmental","Do you think äóěslash-and-burnäóť farming, the agricultural practice of cutting and burning forests to create fields, is bad for the environment?","Yes","No",0,0,0,"A multi-year study of Hin Lad Nai and neighboring Karen villages in northern Thailand found that the area where äóěslash-and-burnäóť (also known as shifting cultivation) is practiced absorbs significantly more carbon than it releases each year.","National Geographic","http://news.nationalgeographic.com/2016/03/160303-thailand-farmers-slash-and-burn-forests-climate-environment/","2016-07-14T00:46:16.678Z","2016-07-14T00:46:16.678Z"
"vgod2n6pnc","financial","Do you have any premium credit cards?","Yes","No",0,0,0,"Only 2% of people are approved for a Visa Black Card.","","","2016-07-14T01:37:52.712Z","2016-07-14T01:37:52.712Z"
"vgs82cv9ko","ethical","Do you know someone personally who is Jewish who is not caucasian?","Yes","No",0,0,0,"94% of U.S. Jews are white, according to the Pew Research Centeräó»s 2013 survey of U.S. Jews.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T01:37:47.747Z","2016-07-14T01:37:47.747Z"
"vioapfmqft","socialandpolitical","Do you think Donald Trump is more qualified than Sanders?","Yes","No",0,0,0,"","","","2016-07-14T00:46:47.798Z","2016-07-14T00:46:47.798Z"
"viw73dsy7k","financial","Do you think the United States will ever be out of its financial debt?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.244Z","2016-07-14T01:37:55.244Z"
"viw7x64c45","ethical","Do you only date women that are shorter than you?","Yes","No",0,0,0,"","","","2016-07-14T00:46:23.963Z","2016-07-14T00:46:23.963Z"
"vjae9py4wr","financial","Do you think American men make more money than European men?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.074Z","2016-07-14T01:37:56.074Z"
"vkycwbd6u1","healthandsafety","Do you think males or females have a higher risk of dying from heat related causes?","Males","Females",1,0,1,"","","","2016-07-14T00:46:33.723Z","2016-07-14T00:46:33.723Z"
"vm8g8fvewf","ethical","Would you say you lie at least once on a daily basis?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 12% of adults admit to telling lies ""sometimes"" or ""often.""","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-07-14T00:46:20.156Z","2016-07-14T00:46:20.156Z"
"vmkbsi5j6h","environmental","Deforestation at current rates results in the equivalent of losing about 48 football fields every minute.","TRUE","FALSE",0,0,0,"World Wildlife Fund (WWF) states that some 46-58 thousand square miles of forest are lost each yearäóîequivalent to 48 football fields every minute.","World Wildlife Fund","http://www.worldwildlife.org/threats/deforestation","2016-07-14T01:37:44.218Z","2016-07-14T01:37:44.218Z"
"vml5hflqfm","recreational","Do you fear injury during recreational sports?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.225Z","2016-07-14T01:38:03.225Z"
"vnu3kxv560","environmental","Earth is the only planet in our solar system with volcanoes.","TRUE","FALSE",0,0,0,"Other planets and moons in our solar system have volcanoes, but they do not have mountain ranges like Earth because only Earth has plate tectonics.","National Geographic","http://facts.randomhistory.com/2009/09/17_earth.html","2016-07-14T01:37:43.236Z","2016-07-14T01:37:43.236Z"
